id,username,text,datetime,img_src,likes,entities
9Bp2WNM8yl,designmilk,During#ldf15  we headed to 19 Greek Street  curated by Marc Peridis  an exhibit centered around the question  ‘How can each of us change the world?' Five floors of a townhouse were filled with spaces that made you think  from an ethical pop-up café and a styled apartment to a lecture room and wellness room. Photo@coadg\\\ See more on designmilk.com,2015-10-19T16:26:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.0.1000.1000/12120461_901236299943401_1347441664_n.jpg?ig_cache_key=MTA5OTM0MzgzODY1NzYyOTM0OQ%3D%3D.2.c,5005,#ldf15 @coadg
8J9qISlpp4,moco_loco,#Repost@ciaraephsonspotted at#LDF15.#Moon-like globes by#Atelier#Decorex.,2015-09-28T01:22:37.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11351591_1004356562947868_1404280838_n.jpg?ig_cache_key=MTA4MzY2ODM2MTMxNjMwOTYyNA%3D%3D.2,814,#repost @ciaraephson #ldf15 #moon #atelier #decorex
BHB8g1YjAW6,plumes_by_abby_joy,Elegant softness  feathery movement... Design inspired by everyday beauty  expertly fashioned by@1882ltd.#PLUMES#1882ltd#abbyjoydesigns#ceramics#stokeontrent#tableware#earthenware#charcoal#handmade#handdrawn#madeinengland#british#collection#buy#object#design#art#ldf15#styling📷@inbetweenspaces,2016-06-24T08:24:01.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13395176_198783047189549_2057980933_n.jpg?ig_cache_key=MTI3OTU2OTkwODI4Mzk5OTY3NA%3D%3D.2,20,@1882ltd #plumes #1882ltd #abbyjoydesigns #ceramics #stokeontrent #tableware #earthenware #charcoal #handmade #handdrawn #madeinengland #british #collection #buy #object #design #art #ldf15 #styling @inbetweenspaces
BG_vJIctNca,como.id,TBT to this fine picnic day at@decorex_international- Recordando este día tan perfecto en la feria Decorex en Londres missing in this pic@jsalvat86#picnic#designfair#decorex#interiordesign#london#ldf15#COMOtravels#tbt#outdoor#nature,2016-06-23T11:48:42.000Z,https://scontent.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/13423608_294151190972519_559647817_n.jpg?ig_cache_key=MTI3ODk0ODE1NDkyOTM3MDkwNg%3D%3D.2,71,@decorex_international @jsalvat86 #picnic #designfair #decorex #interiordesign #london #ldf15 #comotravels #tbt #outdoor #nature
BG1w-5hLtPJ,houda.kaddouh,#tbto#ldf15and#gnccf2015#helicowill be back again this year with a refined design and brand new additions to the family,2016-06-19T14:52:23.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13381320_258404807860580_1453082500_n.jpg?ig_cache_key=MTI3NjE0MTQ5ODAyOTQ5NTI0MQ%3D%3D.2.c,35,#tb #ldf15 #gnccf2015 #helico
BGw1qCwIZAh,_zetteler_,Can you believe it's just three months until@l_d_f_officialkicks off again? Top secret preparations are already taking place at Zetteler HQ  but here's one of@editphoto's brilliant photos from last year – mischer'traxler's enchanting 'Curiosity Cloud'.,2016-06-17T16:57:01.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13398728_706254366144414_693554294_n.jpg?ig_cache_key=MTI3NDc1NDY4MDE4Mzk1MTM5Mw%3D%3D.2.c,28,@l_d_f_official @editphoto
BGwbgwbsBfh,punktdesign,Round of applause to Rosie Lee for winning the Poster Design category of the Design Week Awards for the artwork they created for the rebranding of Punkt shown at The London Design Festival.@l_d_f_official@rosie.lees#rosielee#LDF15#designaward#designweek#posterdesign#inspiration#illustration#annakovecses,2016-06-17T13:08:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13397653_1560959074206810_1893111618_n.jpg?ig_cache_key=MTI3NDYzOTY5MjgyOTAzODU2MQ%3D%3D.2,79,@l_d_f_official @rosie.lees #rosielee #ldf15 #designaward #designweek #posterdesign #inspiration #illustration #annakovecses
BGwXPmRxmfF,maisoninterieur,Studio vit was proud to be part of Ready Made Go  a collaboration between Modern Design Review and Ace Hotel resulting in a series of commissioned objects for the hotel. Ace Hotel and Modern Design Review worked with a curated team of London based designers including studio vit. Cast lights is now a permanent feature at the hotel.#studiovit#readymadego#ldf15#l_d_f_official,2016-06-17T12:31:16.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13398695_1642781939381371_766023449_n.jpg?ig_cache_key=MTI3NDYyMDkyMTUwODE2MTQ3Nw%3D%3D.2,0,#studiovit #readymadego #ldf15 #l_d_f_official
BGt4slgy0GR,ldndesignfair,With Thomas Edison's labour in mind and with@tatt_light's roots buried deep in the core of Planet Art  they create vintage style lights inspired by traditional tattoo art. Each piece is handmade in our UK-based studio using organically natured steel and  with our newly developed treatment method  our artwork is effectively tattooed into the metal facade.#tentlondon15#LDF15#ldndesignfair#lighting#tattlight#tattoodesign,2016-06-16T13:25:51.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13413261_900942180028122_2074875581_n.jpg?ig_cache_key=MTI3MzkyMzYyNDE1NTk1NTYwMQ%3D%3D.2.c,61,@tatt_light #tentlondon15 #ldf15 #ldndesignfair #lighting #tattlight #tattoodesign
BGtSIBeSrhe,mcdtalaber,Cool,2016-06-16T07:48:49.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13394920_1605091726486243_987680963_n.jpg?ig_cache_key=MTI3Mzc1Mzk4NTc5MDY4NzMyNg%3D%3D.2,330,
BGpsx20y0NJ,ldndesignfair,@neocraft_berlinFurniture combining traditional craftsmanship and innovative technology. Designed in Berlin  made in Germany  brought to you by Sebastian Scherer.#superbrandsldn#tentlondon15#LDF15#ldndesignfair,2016-06-14T22:24:45.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13355455_256285971400894_455630295_n.jpg?ig_cache_key=MTI3Mjc0NTMwOTg3NzUxOTE3Nw%3D%3D.2.c,68,@neocraft_berlin #superbrandsldn #tentlondon15 #ldf15 #ldndesignfair
BGl182vS0NN,ldndesignfair,Eataipei was a series of immersive culinary performances  taking place at#TentLondon15  introducing Taipei as the World Design Capital in 2016 through a different presentation of contemporary Taiwanese cuisine  design and architecture.The food performance took place alongside an exhibition that showcases the best contemporary design from Taipei including lighting  ceramics and industrial design from designers such as Pili Wu and Pochih Lai. The work displayed will reinforce the narratives from the food and performances reveal the rich design practices from this inspiring metropolis.,2016-06-13T10:27:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13422803_282347482154161_917082037_n.jpg?ig_cache_key=MTI3MTY1OTc0ODIxMTI0NTkwMQ%3D%3D.2.c,56,#tentlondon15
BGh9ucci9NH,waywoodcnc,@Regrannfrom@waywoodbespokeWe made this console table top in solid black walnut last year. The legs were shaped slabs  joined with hand cut dovetails. This is a pretty good example of the mix of traditional techniques and modern technology in our furniture.#furnituremaking#furnituredesign#furnituredesign#cncwoodworking#cnc#machineskills#handskills#bespokefurnituredesign#bespokefurniture#bespoke#consoletable#halltable#rhino#rhino3d#cad#3dmodelling#LDF15#Regrann,2016-06-11T22:18:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/13437198_1119699381427852_1873925280_n.jpg?ig_cache_key=MTI3MDU2ODA0MjM3MTk5NDQzOQ%3D%3D.2,0,@regrann @waywoodbespoke #furnituremaking #furnituredesign #furnituredesign #cncwoodworking #cnc #machineskills #handskills #bespokefurnituredesign #bespokefurniture #bespoke #consoletable #halltable #rhino #rhino3d #cad #3dmodelling #ldf15 #regrann
BGhdyRGS0PC,ldndesignfair,"Superfolk  @DCCoI2015. ""We have a passion for wildlife  seasonality  wild food and a respect for our natural world. We celebrate our material heritage and share our passion for our world through the story of our products.""",2016-06-11T17:39:49.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13408703_140398169712291_692312574_n.jpg?ig_cache_key=MTI3MDQyNzU2NzU3NzA1NjE5NA%3D%3D.2,142,@dccoi
BHeq717hHhh,ollystaiano,Beautiful material &amp; colour combo from@rawedgesdesignstudiofor@establishedandsons@l_d_f_official,2016-07-05T12:08:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557225_1068781003197083_1675013037_n.jpg?ig_cache_key=MTI4NzY1NTM3Mzc4Mzk4ODMyMQ%3D%3D.2,139,@rawedgesdesignstudio @establishedandsons @l_d_f_official
8KwxU-F-Tn,ad_germany,#jamesrandolph#rogersandco@l_d_f_official#ldf15#adgermany#adontheroad,2015-09-28T08:49:14.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11950620_172515796420980_375348293_n.jpg?ig_cache_key=MTA4Mzg5MzE1NjMzOTUwODQ1NQ%3D%3D.2,108,#jamesrandolph #rogersandco @l_d_f_official #ldf15 #adgermany #adontheroad
8JPflFTay8,wanteddesign,@stringfurniture#madeinsweden@l_d_f_official#ldf15#ldf,2015-09-27T18:39:13.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11931143_934011819980935_229692068_n.jpg?ig_cache_key=MTA4MzQ2NTMyNjE3ODE4NDM4MA%3D%3D.2,144,@stringfurniture #madeinsweden @l_d_f_official #ldf15 #ldf
8Kwy2iws-2,leebroom,Picked up a copy of this@londondesignguideat@tentlondonyesterday. Great guide to design across London  and we are in it! Well done@maxfraserdesign#ldf15#design,2015-09-28T08:49:27.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12063102_900314226716609_1664553775_n.jpg?ig_cache_key=MTA4Mzg5MzI2MTEwNzY0NjM5MA%3D%3D.2,140,@londondesignguide @tentlondon @maxfraserdesign #ldf15 #design
BHZOwlwglzb,ldndesignfair,@SuePryke's work is concerned with functionality and the connections between craft and industry; she works across volume production and studio slipcasting  allowing the flexibility to design for mass production whilst enjoying the making processes involved in small scale studio collections. One practise informs the other. She is inspired by the everyday and the ordinary  tactility and utility  material qualities and the interaction one has with objects. She focuses on the small details and preferences  which reflect the intuitive decision making everyone makes on a daily basis  such as choosing what cup to take from the cupboard for a cup of tea. &nbsp;#ceramics#design#designbusiness#TentLondon15#LDF15,2016-07-03T09:25:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13532099_557564987701428_1139260496_n.jpg?ig_cache_key=MTI4NjEyNDA4MDMxOTMyMzM1NQ%3D%3D.2.c,43,@suepryke #ceramics #design #designbusiness #tentlondon15 #ldf15
8A0l5ywUIj,etsyuk,NOW OPEN 🎉 We've taken over@l_d_f_officialwith our Etsy Four Corners of Craft Exhibition  uniting makers from all over the UK 🇬🇧 • Free entry at@trumanbrewery  until Sunday • 📷:@yeshen.venema,2015-09-24T12:10:14.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11906202_515215778637245_28558474_n.jpg?ig_cache_key=MTA4MTA5NTIxMzY2Mjk0NTgyNw%3D%3D.2,280,@l_d_f_official @trumanbrewery @yeshen.venema
9Bp2WNM8yl,designmilk,During#ldf15  we headed to 19 Greek Street  curated by Marc Peridis  an exhibit centered around the question  ‘How can each of us change the world?' Five floors of a townhouse were filled with spaces that made you think  from an ethical pop-up café and a styled apartment to a lecture room and wellness room. Photo@coadg\\\ See more on designmilk.com,2015-10-19T16:26:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.0.1000.1000/12120461_901236299943401_1347441664_n.jpg?ig_cache_key=MTA5OTM0MzgzODY1NzYyOTM0OQ%3D%3D.2.c,5005,#ldf15 @coadg
8J9qISlpp4,moco_loco,#Repost@ciaraephsonspotted at#LDF15.#Moon-like globes by#Atelier#Decorex.,2015-09-28T01:22:37.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11351591_1004356562947868_1404280838_n.jpg?ig_cache_key=MTA4MzY2ODM2MTMxNjMwOTYyNA%3D%3D.2,814,#repost @ciaraephson #ldf15 #moon #atelier #decorex
BHB8g1YjAW6,plumes_by_abby_joy,Elegant softness  feathery movement... Design inspired by everyday beauty  expertly fashioned by@1882ltd.#PLUMES#1882ltd#abbyjoydesigns#ceramics#stokeontrent#tableware#earthenware#charcoal#handmade#handdrawn#madeinengland#british#collection#buy#object#design#art#ldf15#styling📷@inbetweenspaces,2016-06-24T08:24:01.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13395176_198783047189549_2057980933_n.jpg?ig_cache_key=MTI3OTU2OTkwODI4Mzk5OTY3NA%3D%3D.2,20,@1882ltd #plumes #1882ltd #abbyjoydesigns #ceramics #stokeontrent #tableware #earthenware #charcoal #handmade #handdrawn #madeinengland #british #collection #buy #object #design #art #ldf15 #styling @inbetweenspaces
BG_vJIctNca,como.id,TBT to this fine picnic day at@decorex_international- Recordando este día tan perfecto en la feria Decorex en Londres missing in this pic@jsalvat86#picnic#designfair#decorex#interiordesign#london#ldf15#COMOtravels#tbt#outdoor#nature,2016-06-23T11:48:42.000Z,https://scontent.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/13423608_294151190972519_559647817_n.jpg?ig_cache_key=MTI3ODk0ODE1NDkyOTM3MDkwNg%3D%3D.2,71,@decorex_international @jsalvat86 #picnic #designfair #decorex #interiordesign #london #ldf15 #comotravels #tbt #outdoor #nature
BG1w-5hLtPJ,houda.kaddouh,#tbto#ldf15and#gnccf2015#helicowill be back again this year with a refined design and brand new additions to the family,2016-06-19T14:52:23.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13381320_258404807860580_1453082500_n.jpg?ig_cache_key=MTI3NjE0MTQ5ODAyOTQ5NTI0MQ%3D%3D.2.c,35,#tb #ldf15 #gnccf2015 #helico
BGw1qCwIZAh,_zetteler_,Can you believe it's just three months until@l_d_f_officialkicks off again? Top secret preparations are already taking place at Zetteler HQ  but here's one of@editphoto's brilliant photos from last year – mischer'traxler's enchanting 'Curiosity Cloud'.,2016-06-17T16:57:01.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13398728_706254366144414_693554294_n.jpg?ig_cache_key=MTI3NDc1NDY4MDE4Mzk1MTM5Mw%3D%3D.2.c,28,@l_d_f_official @editphoto
BGwbgwbsBfh,punktdesign,Round of applause to Rosie Lee for winning the Poster Design category of the Design Week Awards for the artwork they created for the rebranding of Punkt shown at The London Design Festival.@l_d_f_official@rosie.lees#rosielee#LDF15#designaward#designweek#posterdesign#inspiration#illustration#annakovecses,2016-06-17T13:08:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13397653_1560959074206810_1893111618_n.jpg?ig_cache_key=MTI3NDYzOTY5MjgyOTAzODU2MQ%3D%3D.2,79,@l_d_f_official @rosie.lees #rosielee #ldf15 #designaward #designweek #posterdesign #inspiration #illustration #annakovecses
BGwXPmRxmfF,maisoninterieur,Studio vit was proud to be part of Ready Made Go  a collaboration between Modern Design Review and Ace Hotel resulting in a series of commissioned objects for the hotel. Ace Hotel and Modern Design Review worked with a curated team of London based designers including studio vit. Cast lights is now a permanent feature at the hotel.#studiovit#readymadego#ldf15#l_d_f_official,2016-06-17T12:31:16.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13398695_1642781939381371_766023449_n.jpg?ig_cache_key=MTI3NDYyMDkyMTUwODE2MTQ3Nw%3D%3D.2,0,#studiovit #readymadego #ldf15 #l_d_f_official
BGt4slgy0GR,ldndesignfair,With Thomas Edison's labour in mind and with@tatt_light's roots buried deep in the core of Planet Art  they create vintage style lights inspired by traditional tattoo art. Each piece is handmade in our UK-based studio using organically natured steel and  with our newly developed treatment method  our artwork is effectively tattooed into the metal facade.#tentlondon15#LDF15#ldndesignfair#lighting#tattlight#tattoodesign,2016-06-16T13:25:51.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13413261_900942180028122_2074875581_n.jpg?ig_cache_key=MTI3MzkyMzYyNDE1NTk1NTYwMQ%3D%3D.2.c,61,@tatt_light #tentlondon15 #ldf15 #ldndesignfair #lighting #tattlight #tattoodesign
BGtSIBeSrhe,mcdtalaber,Cool,2016-06-16T07:48:49.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13394920_1605091726486243_987680963_n.jpg?ig_cache_key=MTI3Mzc1Mzk4NTc5MDY4NzMyNg%3D%3D.2,330,
BGpsx20y0NJ,ldndesignfair,@neocraft_berlinFurniture combining traditional craftsmanship and innovative technology. Designed in Berlin  made in Germany  brought to you by Sebastian Scherer.#superbrandsldn#tentlondon15#LDF15#ldndesignfair,2016-06-14T22:24:45.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13355455_256285971400894_455630295_n.jpg?ig_cache_key=MTI3Mjc0NTMwOTg3NzUxOTE3Nw%3D%3D.2.c,68,@neocraft_berlin #superbrandsldn #tentlondon15 #ldf15 #ldndesignfair
BGl182vS0NN,ldndesignfair,Eataipei was a series of immersive culinary performances  taking place at#TentLondon15  introducing Taipei as the World Design Capital in 2016 through a different presentation of contemporary Taiwanese cuisine  design and architecture.The food performance took place alongside an exhibition that showcases the best contemporary design from Taipei including lighting  ceramics and industrial design from designers such as Pili Wu and Pochih Lai. The work displayed will reinforce the narratives from the food and performances reveal the rich design practices from this inspiring metropolis.,2016-06-13T10:27:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13422803_282347482154161_917082037_n.jpg?ig_cache_key=MTI3MTY1OTc0ODIxMTI0NTkwMQ%3D%3D.2.c,56,#tentlondon15
BGh9ucci9NH,waywoodcnc,@Regrannfrom@waywoodbespokeWe made this console table top in solid black walnut last year. The legs were shaped slabs  joined with hand cut dovetails. This is a pretty good example of the mix of traditional techniques and modern technology in our furniture.#furnituremaking#furnituredesign#furnituredesign#cncwoodworking#cnc#machineskills#handskills#bespokefurnituredesign#bespokefurniture#bespoke#consoletable#halltable#rhino#rhino3d#cad#3dmodelling#LDF15#Regrann,2016-06-11T22:18:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/13437198_1119699381427852_1873925280_n.jpg?ig_cache_key=MTI3MDU2ODA0MjM3MTk5NDQzOQ%3D%3D.2,0,@regrann @waywoodbespoke #furnituremaking #furnituredesign #furnituredesign #cncwoodworking #cnc #machineskills #handskills #bespokefurnituredesign #bespokefurniture #bespoke #consoletable #halltable #rhino #rhino3d #cad #3dmodelling #ldf15 #regrann
BGhdyRGS0PC,ldndesignfair,"Superfolk  @DCCoI2015. ""We have a passion for wildlife  seasonality  wild food and a respect for our natural world. We celebrate our material heritage and share our passion for our world through the story of our products.""",2016-06-11T17:39:49.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13408703_140398169712291_692312574_n.jpg?ig_cache_key=MTI3MDQyNzU2NzU3NzA1NjE5NA%3D%3D.2,142,@dccoi
BHeq717hHhh,ollystaiano,Beautiful material &amp; colour combo from@rawedgesdesignstudiofor@establishedandsons@l_d_f_official,2016-07-05T12:08:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557225_1068781003197083_1675013037_n.jpg?ig_cache_key=MTI4NzY1NTM3Mzc4Mzk4ODMyMQ%3D%3D.2,139,@rawedgesdesignstudio @establishedandsons @l_d_f_official
